Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
Vino 'Veneto' Rosato,vino 'Rosato',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Novello, varietà vitigno a bacca nera ammesso e classificato per la Provincia'","vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Novello, varietà vitigno a bacca nera ammesso e classificato per la Provincia'","vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Rosso Passito,vino 'Rosso Passito',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Rosso Passito,vino 'Rosso Passito',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Bianco Frizzante, varietà due vitigni a bacca bianca ammessi e classificati per la Provincia'",vino 'Bianco Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Bianco Frizzante, varietà due vitigni a bacca bianca ammessi e classificati per la Provincia'",vino 'Bianco Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Novello,"vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Rosso, varietà vitigno a bacca nera ammesso e classificato per la Provincia'",vino 'Rosso',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Rosso, varietà vitigno a bacca nera ammesso e classificato per la Provincia'",vino 'Rosso',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Bianco, varietà due vitigni a bacca bianca ammessi e classificati per la Provincia'",vino 'Bianco',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Bianco, varietà due vitigni a bacca bianca ammessi e classificati per la Provincia'",vino 'Bianco',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Due Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Rosso,vino 'Rosso',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Rosso,vino 'Rosso',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Bianco Passito,vino 'Bianco Passito',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Bianco Passito,vino 'Bianco Passito',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Bianco, varietà vitigno a bacca bianca ammesso e classificato per la Provincia'",vino 'Bianco',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Bianco, varietà vitigno a bacca bianca ammesso e classificato per la Provincia'",vino 'Bianco',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Rosso Frizzante, varietà vitigno a bacca nera ammesso e classificato per la Provincia'",vino 'Rosso Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Rosso Frizzante, varietà vitigno a bacca nera ammesso e classificato per la Provincia'",vino 'Rosso Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Un Vitigno A Bacca Nera Ammesso E Classificato Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Rosso Frizzante,vino 'Rosso Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Rosso Frizzante,vino 'Rosso Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Bianco Frizzante, varietà vitigno a bacca bianca ammesso e classificato per la Provincia'",vino 'Bianco Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Bianco Frizzante, varietà vitigno a bacca bianca ammesso e classificato per la Provincia'",vino 'Bianco Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Un Vitigno A Bacca Bianca Ammesso E Classificato Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Bianco Frizzante,vino 'Bianco Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Novello, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'","vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Novello, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'","vino 'Novello ', vino 'Novello'",IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Rosato Frizzante,vino 'Rosato Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Rosato Frizzante,vino 'Rosato Frizzante',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Rosso, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'",vino 'Rosso',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Rosso, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'",vino 'Rosso',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
Vino 'Veneto' Bianco,vino 'Bianco',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Veneto' Bianco,vino 'Bianco',IGT vino 'Veneto',Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',,,Vitigno 'Uno O Più Vitigni A Bacca Bianca Ammessi E Classificati Per La Provincia',Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Veneto' Rosso Frizzante, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'",vino 'Rosso Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Veneto' Rosso Frizzante, varietà due vitigni a bacca nera ammessi e classificati per la Provincia'",vino 'Rosso Frizzante',IGT vino 'Veneto',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Due Vitigni A Bacca Nera Ammessi E Classificati Per La Provincia'",Veneto,"Provincia di Belluno, Provincia di Padova, Provincia di Rovigo, Provincia di Treviso, Provincia di Verona, Provincia di Vicenza, Provincia di Agrigento","Belluno, Padua, Rovigo, Treviso, Verona, Vicenza, Venice"
"Vino 'Venezia Giulia' Novello, varietà un vitigno a bacca nera tra: Cabernet Franc, Cabernet Sauvignon, Cabernet, Merlot, Pinot nero, Refosco dal peduncolo rosso, Terrano, Schioppettino'","vino 'Novello ', vino 'Novello'",IGT vino 'Venezia Giulia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Cabernet', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Terrano', Vitigno 'Schioppettino': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Cabernet', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Schioppettino', Vitigno 'Terrano'",Friuli-Venezia Giulia,Provincia di Agrigento,"Gorizia, Pordenone, Trieste, Udine"
"Vino 'Venezia Giulia' Novello, varietà un vitigno a bacca nera tra: Cabernet Franc, Cabernet Sauvignon, Cabernet, Merlot, Pinot nero, Refosco dal peduncolo rosso, Terrano, Schioppettino'","vino 'Novello ', vino 'Novello'",IGT vino 'Venezia Giulia',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Cabernet', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Terrano', Vitigno 'Schioppettino': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Cabernet', Vitigno 'Merlot', Vitigno 'Pinot Nero', Vitigno 'Refosco Dal Peduncolo Rosso', Vitigno 'Schioppettino', Vitigno 'Terrano'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
Vino 'Venezia Giulia' Rosato,vino 'Rosato',IGT vino 'Venezia Giulia',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per Le Province': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per Le Province',Friuli-Venezia Giulia,Provincia di Agrigento,"Gorizia, Pordenone, Trieste, Udine"
Vino 'Venezia Giulia' Rosato,vino 'Rosato',IGT vino 'Venezia Giulia',Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per Le Province': 100%,,,Vitigno 'Uno O Più Vitigni A Bacca Bianca E Rossa Ammessi E Classificati Per Le Province',Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
"Vino 'Venezia Giulia' Bianco, varietà un vitigno a bacca bianca tra: Pinot bianco, Pinot grigio, Glera, Riesling renano, Sauvignon, Verduzzo friulano, Chardonnay, Incrocio Manzoni 6.0.13'",vino 'Bianco',IGT vino 'Venezia Giulia',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Glera', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Verduzzo Friulano', Vitigno 'Chardonnay', Vitigno 'Incrocio Manzoni 6.0.13': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Glera', Vitigno 'Incrocio Manzoni 6.0.13', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Verduzzo Friulano'",Friuli-Venezia Giulia,Provincia di Agrigento,"Gorizia, Pordenone, Trieste, Udine"
"Vino 'Venezia Giulia' Bianco, varietà un vitigno a bacca bianca tra: Pinot bianco, Pinot grigio, Glera, Riesling renano, Sauvignon, Verduzzo friulano, Chardonnay, Incrocio Manzoni 6.0.13'",vino 'Bianco',IGT vino 'Venezia Giulia',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Glera', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Verduzzo Friulano', Vitigno 'Chardonnay', Vitigno 'Incrocio Manzoni 6.0.13': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Glera', Vitigno 'Incrocio Manzoni 6.0.13', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling Renano', Vitigno 'Sauvignon', Vitigno 'Verduzzo Friulano'",Valle d'Aosta,Provincia di Agrigento,Duchy of Milan
